STATUS | wrapper  | 2016/02/23 16:01:13 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at de.betterform.agent.web.filter.XFormsFilter.doFilter(XFormsFilter.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:533)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.Server.handle(Server.java:368)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:488)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:932)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:994)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.server.AsyncHttpConnection.handle(AsyncHttpConnection.java:82)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint.handle(SelectChannelEndPoint.java:628)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint$1.run(SelectChannelEndPoint.java:52)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.Thread.run(Thread.java:745)
INFO   | jvm 1    | 2016/02/23 19:24:42 | Caused by: org.exist.xquery.XPathException: exerr:ERROR Error. [at line 96, column 24, source: /db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | In function:
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:get-package-meta(xs:string, xs:string) [96:24:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:scan-repo(function) [48:5:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:installed-apps(xs:string?) [25:52:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:get(xs:string?, xs:string?, xs:string?) [37:19:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:call-with-args(function, function*) [88:17:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	(function, element(), map) [83:68:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:function-by-annotation(function+, map, function) [83:9:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:process(xs:string?, function+) [41:9:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.BinaryValueFromInputStream.<init>(BinaryValueFromInputStream.java:43)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.Base64BinaryDocument.<init>(Base64BinaryDocument.java:44)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.Base64BinaryDocument.getInstance(Base64BinaryDocument.java:48)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.modules.expathrepo.GetResource.eval(GetResource.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BasicFunction.eval(BasicFunction.java:70)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.InternalFunctionCall.eval(InternalFunctionCall.java:56)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ForExpr.eval(ForExpr.java:304)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicTypeCheck.eval(DynamicTypeCheck.java:61)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.Union.eval(Union.java:49)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.FunctionReference.eval(FunctionReference.java:80)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicFunctionCall.eval(DynamicFunctionCall.java:75)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SwitchExpression.eval(SwitchExpression.java:104)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.FunctionReference.eval(FunctionReference.java:80)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicFunctionCall.eval(DynamicFunctionCall.java:75)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ForExpr.eval(ForExpr.java:307)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:187)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:102)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:187)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:100)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ConditionalExpression.eval(ConditionalExpression.java:102)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.XQuery.execute(XQuery.java:297)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.XQuery.execute(XQuery.java:217)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.http.urlrewrite.XQueryURLRewrite.runQuery(XQueryURLRewrite.java:719)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.http.urlrewrite.XQueryURLRewrite.service(XQueryURLRewrite.java:259)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	... 28 more
INFO   | jvm 1    | 2016/02/23 19:24:42 | Caused by: java.io.FileNotFoundException: ../../../tools/jetty/tmp/_mmtfm_99db048f-e617-4d55-934b-724690804324/mmtf_14562526109821441546044607379079.tmp (No such file or directory)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:241)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FileFilterInputStreamCache.<init>(FileFilterInputStreamCache.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FileFilterInputStreamCache.<init>(FileFilterInputStreamCache.java:53)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at sun.reflect.GeneratedConstructorAccessor143.newInstance(Unknown Source)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:526)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at java.lang.Class.newInstance(Class.java:383)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FilterInputStreamCacheFactory.instantiate(FilterInputStreamCacheFactory.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.util.io.FilterInputStreamCacheFactory.getCacheInstance(FilterInputStreamCacheFactory.java:54)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.BinaryValueFromInputStream.<init>(BinaryValueFromInputStream.java:33)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	... 123 more
INFO   | jvm 1    | 2016/02/23 19:24:42 | 23 Feb 2016 19:24:42,526 [eXistThread-60] WARN  (ServletHandler.java [doHandle]:517) - /exist/apps/dashboard/plugins/packageManager/packages/ 
INFO   | jvm 1    | 2016/02/23 19:24:42 | org.exist.xquery.XPathException: exerr:ERROR Error. [at line 96, column 24, source: /db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | In function:
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:get-package-meta(xs:string, xs:string) [96:24:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:scan-repo(function) [48:5:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:installed-apps(xs:string?) [25:52:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	packages:get(xs:string?, xs:string?, xs:string?) [37:19:/db/apps/dashboard/plugins/packageManager/packages.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:call-with-args(function, function*) [88:17:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	(function, element(), map) [83:68:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:function-by-annotation(function+, map, function) [83:9:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	restxq:process(xs:string?, function+) [41:9:/db/apps/dashboard/modules/restxq.xql]
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.BinaryValueFromInputStream.<init>(BinaryValueFromInputStream.java:43)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.Base64BinaryDocument.<init>(Base64BinaryDocument.java:44)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.Base64BinaryDocument.getInstance(Base64BinaryDocument.java:48)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.modules.expathrepo.GetResource.eval(GetResource.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BasicFunction.eval(BasicFunction.java:70)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.InternalFunctionCall.eval(InternalFunctionCall.java:56)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ForExpr.eval(ForExpr.java:304)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicTypeCheck.eval(DynamicTypeCheck.java:61)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.Union.eval(Union.java:49)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:142)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.FunctionReference.eval(FunctionReference.java:80)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicFunctionCall.eval(DynamicFunctionCall.java:75)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SwitchExpression.eval(SwitchExpression.java:104)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.PathExpr.eval(PathExpr.java:264)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.SequenceConstructor.eval(SequenceConstructor.java:84)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.LetExpr.eval(LetExpr.java:189)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.BindingExpression.eval(BindingExpression.java:164)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.UserDefinedFunction.eval(UserDefinedFunction.java:155)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.evalFunction(FunctionCall.java:328)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.FunctionCall.eval(FunctionCall.java:232)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.AbstractExpression.eval(AbstractExpression.java:71)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.value.FunctionReference.eval(FunctionReference.java:80)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DynamicFunctionCall.eval(DynamicFunctionCall.java:75)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:58)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.DebuggableExpression.eval(DebuggableExpression.java:65)
INFO   | jvm 1    | 2016/02/23 19:24:42 | 	at org.exist.xquery.ForExpr.eval(ForExpr.java:307)
